chroma_stft_mean,chroma_stft_var,melspectrograma_mean,melspectrograma_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,spectral_contrast_mean,spectral_contrast_var,spectral_flatness_mean,spectral_flatness_var,spectral_rolloff_mean,spectral_rolloff_var,tonnetz_mean,tonnetz_var,zero_crossing_rate_mean,zero_crossing_rate_var,tempo,genre
0.31685027,0.09002706,2.5238717,226.4846,0.1045934,0.002308093,2456.718216,456502.5001,2387.497594,153311.6956,20.98476247,24.97363061,0.022599371,0.000955345,4914.874508,1597988.172,-0.012587633,0.016105428,0.123631831,0.003209294,92.28515625,country
0.35918695,0.09122605,1.5569594,143.78336,0.07823296,0.001590616,2614.3441,791540.7103,2655.928572,277060.1227,19.20824022,32.31213225,0.046257496,0.003639344,5435.626631,4002741.058,0.003886255,0.004614057,0.119282238,0.003371325,135.9991776,country
0.37588015,0.081554346,2.4309187,175.83012,0.099928215,0.001148348,2321.887949,543369.4612,2545.383232,155880.2857,19.67570281,20.4616164,0.026161497,0.001588415,4580.651884,2651214.823,0.016883566,0.006817929,0.104365302,0.002556445,99.38401442,country
0.34468597,0.086298876,0.16362645,2.4299195,0.022760969,0.000256177,1827.800172,574280.7956,2050.259201,136430.0072,22.15701164,25.32517438,0.008394328,0.000327394,3647.521435,2282558.324,-0.099349321,0.043583006,0.084866529,0.003737824,112.3471467,country
0.37394306,0.08425222,1.3098488,39.16797,0.07204812,0.000810247,2068.662126,678840.7937,2437.602436,229373.2253,18.77855087,16.46928329,0.02052844,0.001475215,4232.989743,3543755.268,-0.03365808,0.029079996,0.084964336,0.002584213,99.38401442,country
0.3672548,0.08582321,1.9629213,148.25078,0.09088994,0.000927593,2860.027583,519821.7703,2919.622235,147343.7947,18.72806852,17.43186464,0.03850804,0.000943,6246.152718,2144473.12,0.031773598,0.006930821,0.121149262,0.002022413,151.9990809,country
0.43772945,0.07516022,1.782656,84.31565,0.09632569,0.000761846,3760.408113,586348.3378,3052.844395,127621.8322,18.98296641,21.50678851,0.09346009,0.003711458,7442.153116,1729130.288,-0.006329551,0.003726296,0.212367224,0.003896112,123.046875,country
0.3734549,0.086089894,2.8727305,186.69843,0.10900008,0.001515814,2449.753678,298782.1844,2560.458964,122978.314,18.81491364,26.98216237,0.033840198,0.001217334,5042.957931,1605531.662,0.014647522,0.007316461,0.106305588,0.001284752,143.5546875,country
0.40024942,0.08268221,2.8775656,212.56342,0.11321748,0.000584451,2634.223607,820604.1591,2898.649215,233526.0153,18.54273292,18.36724121,0.03516666,0.001821001,5808.12773,4557240.1,0.044476286,0.018923564,0.095860221,0.0028702,129.1992188,country
0.39165658,0.085337706,3.1997738,192.67464,0.11766618,0.000496757,2387.972039,345802.9793,2716.617762,119167.9753,19.40349616,28.93939395,0.026921015,0.000661352,5391.869098,1645358.803,0.018713816,0.009756775,0.087044346,0.001274585,103.359375,country
0.4031196,0.082293734,2.043973,129.30324,0.094972506,0.001465882,2530.499844,392470.6994,2491.29022,133467.0808,18.29888084,15.8305438,0.04564,0.002598728,5070.286613,1824966.671,0.008856334,0.006830907,0.134285274,0.002220498,135.9991776,country
0.3600969,0.08533578,3.1361203,223.807,0.11364318,0.001414551,1729.788587,561460.149,2247.607733,303716.5515,21.60676998,22.65831946,0.008071611,0.00035732,3359.521088,2989411.486,-0.015837961,0.05119126,0.06650368,0.001537423,151.9990809,country
0.3455366,0.09266484,4.6688957,589.0859,0.14658697,0.001782236,2777.488241,530512.4476,2647.806209,118811.0013,18.84289593,22.18417703,0.051913552,0.003732401,5622.539164,1954303.573,0.00305964,0.008262371,0.132970729,0.003496465,151.9990809,country
0.37417582,0.08567185,2.1787803,85.41516,0.10329493,0.001106364,2109.417731,299014.1764,1933.831428,86202.62471,20.31606578,26.11978668,0.013799996,0.000595026,3843.893256,819499.7613,-0.010702873,0.012783185,0.115884661,0.002265536,151.9990809,country
0.31027132,0.08304688,1.8683399,135.2424,0.09062656,0.000978636,1784.038731,199665.2847,1840.008275,74552.19961,21.62733108,26.40551228,0.005036105,4.75E-05,3556.059446,880399.3545,0.056625456,0.013623967,0.094100067,0.001610477,151.9990809,country
0.31120387,0.09125737,3.6153035,546.29877,0.11688875,0.002098661,1939.808863,421875.2751,2482.523838,163387.0199,20.30054896,32.1912733,0.011567761,0.000417909,4126.805904,2361205.759,-0.009854982,0.010351159,0.063963711,0.001158325,117.4538352,country
0.32388186,0.08932168,4.895531,650.1898,0.14351887,0.001688772,1599.911203,245983.8312,1826.284828,129288.2295,19.22583061,22.6994766,0.009430901,0.00032875,3006.729615,1191803.212,0.037399869,0.021354028,0.075791975,0.000791315,112.3471467,country
0.35114315,0.085457355,2.9130263,189.0591,0.10936974,0.000991615,1780.206354,393495.2065,2036.274219,160087.1389,22.51359249,68.18439947,0.005428595,0.000109616,3875.043957,1864351.682,0.046718572,0.021023372,0.078945222,0.002109616,117.4538352,country
0.27465072,0.095717676,2.0529199,160.32666,0.09030824,0.000828404,1553.025262,374301.4804,1848.58771,135587.1518,25.22697139,44.20677659,0.001955892,3.94E-05,3167.321013,1446228.01,0.025589904,0.045482178,0.059279156,0.001899517,129.1992188,country
0.3289262,0.08775131,1.2199032,41.792233,0.06949131,0.00039248,1115.679701,229777.8034,1662.994994,140679.2326,23.63713137,35.51497466,0.000811606,8.31E-06,2347.685366,1465565.839,0.017433841,0.071497464,0.035462889,0.000624018,112.3471467,country
0.3733923,0.08464747,4.1054606,401.68646,0.1335271,0.001128087,2271.851929,241087.9916,2297.372037,60695.11384,21.6062941,87.40472723,0.009992325,9.21E-05,4957.865973,920115.8731,0.024913468,0.008557857,0.108308183,0.001238639,89.10290948,country
0.31272689,0.08901763,2.7134407,262.73264,0.10427781,0.000899226,1654.409424,308737.2279,2105.459358,135526.3823,24.00206673,54.98869021,0.002284964,1.69E-05,3907.959947,1774347.297,-0.02297818,0.050377318,0.060184724,0.000623486,75.99954044,country
0.35711694,0.08415099,5.691536,659.98175,0.1549709,0.001486292,1881.22051,161189.2246,2116.164563,85105.26984,21.97044226,76.8464794,0.005227594,2.81E-05,4111.442888,1125027.599,-0.00746118,0.009587793,0.081115487,0.000543417,129.1992188,country
0.31912956,0.08410626,4.6566896,541.5416,0.13616844,0.002028644,1468.457466,290049.5912,1960.48115,162334.864,25.05003804,52.51204525,0.001403421,5.30E-06,3212.660646,1971123.836,-0.008439883,0.068044322,0.054925032,0.001009902,129.1992188,country
0.31506595,0.08675299,4.2398143,426.4265,0.13006952,0.002355773,1741.888486,327942.5039,1985.752662,159432.3858,24.66154521,65.89151629,0.003680471,0.000120815,3791.309273,1734294.048,-0.052061734,0.046723844,0.075445306,0.001384004,135.9991776,country
0.34823006,0.086621486,6.6619515,1157.5726,0.16378078,0.002489938,1796.711976,267792.6367,2148.582892,126491.5178,23.11111318,77.54648861,0.004507675,3.54E-05,4165.017764,1620094.606,-0.000190353,0.02351627,0.073287126,0.00102974,112.3471467,country
0.28437814,0.0884003,5.4099007,978.05115,0.14542289,0.002381342,1535.405936,563706.908,2011.759876,319090.6853,24.84710155,61.50572869,0.001866336,1.25E-05,3510.470008,4061735.303,0.025566872,0.064792413,0.052534984,0.000967813,135.9991776,country
0.3421015,0.08824841,5.0313363,788.50024,0.14097315,0.001718007,1373.628372,521666.1797,1930.587908,299911.1014,24.41765244,55.11699356,0.001735458,1.81E-05,3070.49654,3408988.926,0.065665193,0.088693601,0.042916259,0.001119742,69.83741554,country
0.3145773,0.08578085,2.9792383,205.71048,0.1072092,0.001423376,1397.855241,378314.3098,1896.199967,247754.811,24.30222565,52.48853611,0.002108753,2.13E-05,3101.25588,2762629.394,0.055910966,0.061868609,0.04858304,0.000704656,123.046875,country
0.39030823,0.086540565,4.049631,396.67252,0.13012476,0.001443181,2166.605874,283523.4287,2277.452693,70546.8067,21.81555598,83.75596531,0.008689081,0.000102326,4793.952167,1090606.301,0.011830288,0.010387248,0.102335518,0.001546365,89.10290948,country
0.3339356,0.09654079,4.5215216,1034.344,0.1314034,0.002424905,1614.587918,601554.4811,2016.51634,331179.474,23.41299337,64.15368895,0.002378642,2.43E-05,3657.921655,3626517.558,0.008233947,0.021989144,0.058258033,0.001266859,83.35433468,country
0.2634866,0.09272189,1.7927142,130.19489,0.08254984,0.001008509,1511.682407,197717.619,1865.111733,145847.1405,25.02863832,42.42684634,0.001074008,7.04E-06,3237.649487,1268035.297,0.026605671,0.061452827,0.06007521,0.000668878,135.9991776,country
0.28278357,0.09587457,3.7283216,770.6265,0.11052865,0.003885179,894.5392326,162113.9938,1195.985255,100859.6158,24.26200339,32.73457827,0.000306118,2.40E-06,1639.829192,857441.9612,-0.005119754,0.055437686,0.03866825,0.000442601,123.046875,country
0.32066837,0.080936946,3.9996502,296.26636,0.13644499,0.001456759,1701.962006,109416.9337,1709.544645,60648.94652,22.5250576,66.95427816,0.002466488,6.08E-06,3244.660684,601947.9338,0.022084927,0.011868507,0.098904332,0.000704267,112.3471467,country
0.32132056,0.087856315,1.0023961,49.383904,0.055416528,0.001231712,858.1117095,285167.2036,1238.219532,170930.1194,22.63773277,33.96496066,0.000659918,7.73E-06,1446.105306,1565561.972,-0.045990984,0.052515149,0.035363949,0.000606002,129.1992188,country
0.3492893,0.08988484,1.9911968,136.22087,0.0834524,0.001612504,1131.076903,193558.2467,1458.695647,160825.8203,22.7912925,38.74397863,0.001024949,4.93E-06,2216.987316,1321352.206,-0.020494613,0.02671371,0.050235946,0.000521578,161.4990234,country
0.3521479,0.08620475,2.2479067,367.50983,0.08714103,0.002203506,1327.710197,174677.0001,1632.734167,68427.947,24.36661474,42.01860014,0.000833305,4.17E-06,2755.833658,719637.4501,0.025414684,0.045529349,0.061073675,0.001011948,112.3471467,country
0.36519969,0.08630764,5.0158243,1190.6941,0.14430228,0.002800587,1934.741049,250022.6438,1970.080581,98647.07693,22.85456745,72.60103315,0.004280627,1.87E-05,4048.308802,1247834.874,0.011513942,0.009135632,0.094722786,0.001429492,112.3471467,country
0.29263455,0.085616246,3.9175088,751.1272,0.11837015,0.003931197,1261.498737,333836.7263,1396.397737,206556.4522,24.72970103,48.87885889,0.00107962,3.66E-06,2422.335468,1561777.882,0.008144862,0.036404004,0.060517797,0.000890887,143.5546875,country
0.3450435,0.0841049,5.9280524,774.9002,0.15660793,0.00237498,1711.333013,167513.0989,1873.543709,89209.40647,22.33848728,66.57213124,0.003332319,1.67E-05,3556.509095,1055786.757,-0.0145045,0.012912982,0.082269915,0.000595609,151.9990809,country
0.37485817,0.08209153,2.361807,186.1649,0.09581993,0.001453291,1548.906387,258417.2885,1823.557931,165370.247,23.75566305,61.13690885,0.002458634,1.22E-05,3289.384131,1598412.554,-0.006172349,0.026285283,0.06973623,0.000866141,151.9990809,country
0.35499328,0.086734995,2.0312307,156.35547,0.08229554,0.002956966,1534.050223,452977.3103,1696.981991,202358.745,23.59333174,53.22361125,0.002275015,1.73E-05,3117.759673,1950393.807,0.082991712,0.0362732,0.07112819,0.001825625,135.9991776,country
0.37187588,0.084580205,7.3650866,1606.0872,0.17967275,0.002891158,2187.134025,152070.0528,2241.957093,43123.37287,23.39465664,91.6402255,0.005844598,1.54E-05,4840.865572,621826.0455,0.029409136,0.015215373,0.113718551,0.001499197,95.703125,country
0.29725638,0.0875647,4.0173373,447.56946,0.12828696,0.002785498,1321.615853,405463.9165,1409.938347,241520.4871,23.51369551,50.6653087,0.001222054,6.47E-06,2589.863123,1815443.087,0.00639348,0.028197763,0.06649877,0.001671703,143.5546875,country
0.3373224,0.08274239,4.071239,288.10764,0.13141257,0.00164043,1513.070955,93521.0121,1558.099206,63112.97168,23.23761076,54.03150588,0.00153778,2.50E-06,2922.453687,472814.5393,0.050507269,0.013691693,0.087821896,0.000525128,92.28515625,country
0.3762129,0.09278558,0.64888346,29.67202,0.043314192,0.00108436,1144.888562,327516.4766,1443.970986,163791.6865,21.72855769,33.21689403,0.001080925,6.87E-06,2223.757035,1694249.563,-0.010348888,0.061495516,0.049895697,0.001453735,129.1992188,country
0.31031382,0.08514202,3.3705451,304.74374,0.11524875,0.001586374,963.654237,284229.0332,1235.645727,259792.176,23.58994722,35.95087611,0.000497273,1.12E-06,1754.931074,1657799.318,0.099519058,0.040707501,0.045760601,0.000603443,80.74951172,country
0.38728356,0.08416823,5.525089,681.6934,0.15319121,0.002149592,2049.246281,578649.3981,2188.093898,216332.3517,22.61881998,80.0719014,0.006542186,6.33E-05,4434.515877,2860953.958,0.013311378,0.009036471,0.089361133,0.002113289,99.38401442,country
0.37864348,0.08424135,6.7909403,1546.2211,0.16783096,0.003291282,2102.290176,396067.5782,2152.659156,111861.5126,22.2507429,83.346826,0.009045537,0.000139503,4417.928815,1766509.024,0.022799746,0.009011163,0.101047784,0.002332565,89.10290948,country
0.3858902,0.084244326,6.508524,988.57184,0.16648406,0.002355291,2253.414794,316127.007,2261.601239,87561.55715,21.8450611,89.25923997,0.010749615,0.00017146,4799.531148,1307814.961,0.032681093,0.005163137,0.106063147,0.002183997,117.4538352,country
0.31846547,0.08457323,4.288887,482.5991,0.1310126,0.001825288,1436.111664,299333.0303,1729.551957,159883.7845,23.69241596,55.63948764,0.002457748,3.75E-05,2924.427148,1654230.422,-0.019863901,0.052150998,0.059544633,0.000820968,143.5546875,country
0.31969607,0.08479542,7.8644238,1698.7084,0.18060894,0.003435522,1964.95617,273120.8462,2036.476802,86601.41181,23.72384566,71.90624212,0.006610118,0.000239617,4059.433458,1096147.258,0.041944857,0.012393764,0.092992843,0.00152846,172.265625,country
0.33792004,0.08725565,4.3974276,498.42398,0.13540727,0.0018805,1596.319235,278630.0412,1853.317119,101850.9394,24.82592779,63.23066665,0.002086954,1.48E-05,3291.640704,1181559.522,0.040853481,0.063053257,0.069267586,0.00125411,143.5546875,country
0.37219495,0.08788388,4.3386464,447.52493,0.13355477,0.001738133,1879.437181,280446.5085,2085.362339,116354.7726,22.14299656,69.0694295,0.005283605,0.000110483,4031.430302,1395700.585,0.003983055,0.00860614,0.078284739,0.000904626,117.4538352,country
0.32857192,0.086318426,3.1639426,303.3876,0.10857797,0.002740962,1591.310655,332104.4796,1806.698667,126107.2875,25.21778768,51.31241171,0.002728097,5.24E-05,3162.974403,1559999.25,0.09241874,0.040850642,0.073959693,0.001352291,143.5546875,country
0.35365322,0.083761066,5.850806,1100.7328,0.15261815,0.002722251,1622.809614,233993.9286,1963.307323,129836.9241,23.27379871,65.95793589,0.003074366,2.46E-05,3527.165318,1474649.645,-0.008752544,0.034997319,0.066050518,0.000693307,103.359375,country
0.3221738,0.09007127,2.992413,308.90878,0.10463604,0.002264527,1321.763474,511284.3742,1667.402481,218567.2323,24.17786182,44.34315059,0.001863624,2.17E-05,2584.125931,2382274.889,0.030971016,0.063909377,0.052491934,0.001249367,143.5546875,country
0.3713997,0.08126465,5.2063007,741.37,0.14736076,0.002382961,1927.525117,270821.5534,1972.240421,83116.64688,22.89027998,69.52708032,0.005910328,7.69E-05,3883.612273,1039687.786,-0.005317575,0.010283537,0.098996852,0.001745744,135.9991776,country
0.3534596,0.088492796,2.175049,177.0022,0.08944597,0.001767176,1563.379265,374708.2423,1779.131782,142415.6223,24.32462135,45.79910585,0.002952183,6.56E-05,3233.794161,1543840.362,-0.003272059,0.060891128,0.064738239,0.001331418,117.4538352,country
0.37044108,0.08066058,6.67425,895.79266,0.176431,0.000899521,2335.089633,180745.4916,2212.51787,58706.74808,21.70062343,82.52001752,0.013552611,0.00113009,4839.225185,622680.4947,0.025614797,0.004986483,0.121209306,0.00131756,161.4990234,country
0.25101602,0.09090511,2.3132555,276.41095,0.09251183,0.001751804,1537.780641,339157.4272,1716.230041,95756.29962,26.71022844,41.84943276,0.002046496,5.46E-05,3055.558193,1178177.005,0.040017076,0.058466949,0.068127885,0.001885329,86.1328125,country
0.36671874,0.08403521,10.3271885,2195.2666,0.20668623,0.00302377,1474.747173,343160.8639,1745.561196,151965.6088,23.56054128,65.09198757,0.001825345,1.05E-05,3107.859062,1533413.277,0.074764868,0.019383482,0.06299961,0.000971113,112.3471467,country
0.32885525,0.09120232,7.992705,2973.1846,0.17527841,0.004952266,1557.751049,414009.4257,1762.192075,118455.6881,24.25056016,62.03668121,0.00264204,4.97E-05,3220.954176,1387418.813,0.020475066,0.029531478,0.067366952,0.00344163,89.10290948,country
0.3257571,0.08592846,10.636811,1966.503,0.21801743,0.003456315,1754.31693,324963.2768,1861.949728,118514.9262,24.13252435,69.04076685,0.003334233,3.43E-05,3504.999275,1321723.587,0.070481408,0.022766415,0.097413053,0.002087603,117.4538352,country
0.34804404,0.08949672,5.7197094,881.08496,0.1530273,0.002838305,1561.042527,581660.958,1782.651774,167425.5349,24.57936562,57.7804441,0.002543778,4.88E-05,3175.331431,1932296.793,0.036815265,0.073040444,0.067199282,0.002719341,112.3471467,country
0.27104354,0.08692472,7.874997,2240.9404,0.17621148,0.003642629,1425.279704,268057.1806,1691.007487,119704.7044,25.40990238,54.1094044,0.001417634,2.42E-05,2981.191202,1196276.881,0.075559303,0.02887009,0.061722073,0.000959398,117.4538352,country
0.38091904,0.08264626,11.28795,3172.6167,0.22070146,0.004232902,2157.483363,338843.8305,2160.279674,87730.95368,22.50038853,92.37668985,0.007583814,8.75E-05,4478.689752,1293834.246,-0.032087135,0.007150434,0.108245873,0.002901327,143.5546875,country
0.44557777,0.08781498,5.433215,1278.567,0.14208542,0.004133415,2298.111224,898537.2777,2566.115075,192074.8363,17.2119318,17.37885983,0.033871744,0.002410447,4889.646293,3885287.235,0.017637895,0.009616238,0.096525454,0.007025629,117.4538352,disco
0.41056672,0.08667929,6.117801,933.9293,0.17707454,0.002613575,3292.70455,552468.1846,2768.039085,137858.8874,17.76213633,15.84511988,0.08111113,0.004095003,6522.435342,2067639.934,0.015000472,0.00489612,0.188552317,0.004372702,117.4538352,disco
0.41199332,0.08441042,6.0393863,1963.1211,0.1612736,0.002188303,3592.218115,497914.3047,3398.411403,70119.77106,18.98760159,33.85317899,0.06655735,0.002498567,8074.817942,836197.0697,0.006862696,0.005200591,0.153338439,0.004513532,112.3471467,disco
0.4951672,0.07695984,8.133482,1870.9155,0.19629128,0.002081277,3045.783197,784689.7241,2720.412267,139471.4623,17.29815178,13.91306288,0.057225678,0.003392981,6206.430159,1968716.675,0.008830748,0.003920839,0.149560734,0.00472383,129.1992188,disco
0.38212395,0.08890828,3.4385233,653.5803,0.11454933,0.003202934,3328.480912,640722.6474,3111.671947,133846.3686,18.51998972,19.56980778,0.06946798,0.003165237,7195.770306,1935982.048,-0.005262095,0.002095924,0.16901442,0.005119949,123.046875,disco
0.44803378,0.08174124,9.092317,1914.423,0.20679496,0.002887098,2722.838206,432405.2645,2569.440634,88608.98816,18.06355058,16.51737402,0.04602312,0.002073548,5472.246936,1674089.514,0.014116415,0.004680038,0.144628158,0.003816777,107.6660156,disco
0.4740417,0.07753221,7.6651607,1562.2585,0.19189338,0.002115739,2848.395242,148628.539,2490.639855,79177.36942,17.97689993,14.11711448,0.05156069,0.000977329,5506.662887,831315.6353,-0.001156797,0.005385961,0.163645214,0.00133956,123.046875,disco
0.43158323,0.082816646,6.1674047,2783.6797,0.15957549,0.00489796,3099.082006,544886.0882,2728.233138,129195.8683,18.78709721,23.35729037,0.064019695,0.002903729,6098.20146,1707666.963,-0.001859542,0.004222771,0.140291549,0.002857352,129.1992188,disco
0.45429057,0.08680474,7.991974,3466.276,0.19048811,0.005628801,2801.719944,308724.0134,2423.642442,98312.63631,17.8321849,15.09945454,0.049736727,0.002676626,5445.952622,1173359.151,-0.011463051,0.002195801,0.164312467,0.003136183,123.046875,disco
0.44217622,0.078644656,2.7894766,148.01418,0.11894341,0.001882359,3016.965496,566737.4006,2623.440908,170346.2627,18.98768778,40.27437703,0.077684484,0.004466765,5955.038134,1962950.406,0.010565944,0.004787957,0.170667703,0.004729189,129.1992188,disco
0.4376821,0.08763063,11.462907,4487.547,0.23285724,0.003027059,2877.407465,337597.7157,2624.016008,76427.79744,16.8780541,15.20799273,0.056740332,0.002671826,5865.166571,1124591.587,-0.006929824,0.00426132,0.150302636,0.003540322,107.6660156,disco
0.3735347,0.092357114,8.045266,1783.3169,0.18884107,0.002068078,3132.97521,627657.4741,3008.01524,110496.1842,19.40514482,47.80193473,0.055708423,0.002466295,6864.145655,1442901.043,0.02865617,0.006243968,0.130971155,0.005435386,95.703125,disco
0.42836955,0.09106811,7.0073376,2263.174,0.1755619,0.003678601,2737.358915,488208.4154,2613.804056,129213.7709,17.41990238,16.49803494,0.04350523,0.002591744,5710.012309,1875048.597,0.017100542,0.004526508,0.131499114,0.003875219,112.3471467,disco
0.42159122,0.08195514,6.5528536,1519.3085,0.17077067,0.00237862,3391.365085,591460.2561,3108.933195,87532.09131,18.15916273,36.4033051,0.08219103,0.003128454,7203.947261,1351700.885,0.004553616,0.003856534,0.159528999,0.004842912,89.10290948,disco
0.43621334,0.07605368,6.323335,925.4259,0.17372327,0.001184425,3087.483971,286278.5419,2812.663482,58359.12988,18.105147,15.60449072,0.06962228,0.002227513,6530.043847,959858.5175,-0.015798247,0.007166852,0.156306689,0.002704053,103.359375,disco
0.41476554,0.079503186,10.921509,3105.5735,0.21586056,0.002115506,2362.411632,691581.9747,2806.845504,318452.9287,18.9267279,33.39114338,0.0328572,0.001634071,5439.756743,5152313.551,0.02026284,0.011016639,0.090227049,0.001557985,123.046875,disco
0.4351562,0.08289199,9.382157,2051.3057,0.20567748,0.001940508,2520.434662,520994.8867,2562.658797,182521.7604,17.81703309,16.57671654,0.037271872,0.001418108,5334.772697,2436466.907,-0.015880997,0.008160868,0.114248084,0.002236052,123.046875,disco
0.4045441,0.07937988,3.7168486,1040.6991,0.116038404,0.003495548,2564.288841,886708.6747,2669.924041,294434.7109,18.54872991,36.44025747,0.042947207,0.002267918,5388.221943,3829394.313,0.00999325,0.002182306,0.120721025,0.004197173,123.046875,disco
0.37013212,0.08823191,4.381314,523.43134,0.1387322,0.002273903,3043.112394,454390.8677,3000.578593,110964.659,19.48393995,33.11118449,0.058366496,0.003172084,6837.516427,1586752.295,0.003170536,0.00524399,0.143583388,0.00274982,123.046875,disco
0.44504824,0.082164705,4.9468455,675.9819,0.1469729,0.003204293,2117.600894,923743.6178,2143.866831,558116.7422,18.5985559,22.18749768,0.026012177,0.001204411,4198.641536,4725723.508,0.000590748,0.003433091,0.10365535,0.002789953,117.4538352,disco
0.34255823,0.087285325,3.5083585,282.19308,0.12454408,0.000838731,2116.937132,515049.2073,2114.133687,193306.5335,20.5600676,21.13467493,0.017671103,0.000468476,4349.140806,1977684.77,-0.007963968,0.00613787,0.103262988,0.002213899,161.4990234,disco
0.40129316,0.08790661,3.1510398,500.2331,0.111359596,0.002028211,3248.710113,683320.2813,3305.065405,222918.8547,17.43608368,15.59560279,0.049870905,0.002234682,7422.743257,2751244.08,0.048321402,0.007891435,0.12404534,0.002022891,107.6660156,disco
0.43538973,0.08942636,4.9160566,2787.1157,0.13684142,0.004301305,3708.111085,801154.2018,3249.597011,111974.2597,17.80283883,32.91962481,0.09607142,0.006145807,7808.475701,1698663.061,-0.005927142,0.003739847,0.172886682,0.00832808,123.046875,disco
0.43539393,0.08672395,6.852019,1538.8749,0.17817323,0.001967715,3167.555324,700617.4478,2934.880441,99919.69053,17.90661394,29.53334472,0.09094109,0.007005113,6730.133524,1983505.432,0.005123441,0.006137775,0.150978224,0.006583158,112.3471467,disco
0.37273753,0.08102569,5.240551,2049.733,0.14292744,0.003958189,2624.814629,342561.3315,2709.897108,129902.0224,19.45105008,35.14292282,0.038255904,0.000850405,5605.77724,2108784.334,-0.019327099,0.002607911,0.120216505,0.001511862,129.1992188,disco
0.35795805,0.09374598,3.362815,824.3421,0.10787889,0.003412628,2410.172992,593115.042,2575.783796,206237.2775,18.92631527,26.48058542,0.041408416,0.003107293,5080.420375,3102048.861,0.002352969,0.00380216,0.099660356,0.002511329,123.046875,disco
0.40120935,0.08621538,4.667172,801.5378,0.14299113,0.001534925,3043.442619,786534.064,2969.142812,120353.5912,18.53796162,34.59609913,0.07284689,0.005554773,6612.500283,2409206.256,0.018344012,0.005793907,0.131595762,0.005534577,117.4538352,disco
0.48542,0.0866179,3.7461016,766.796,0.115590945,0.003479173,2908.674645,1491063.533,2990.137959,268580.4734,17.54400808,28.54470991,0.0450581,0.003403801,6348.173137,4501550.276,0.003366507,0.005221627,0.101182977,0.005515485,112.3471467,disco
0.4831137,0.081151545,6.378898,1907.9,0.17249633,0.003379148,3715.186361,1026730.203,3188.905342,83934.97896,17.07387601,28.48605524,0.11840858,0.005591675,7728.130041,1558114.421,0.010426165,0.002974944,0.198375115,0.013463714,123.046875,disco
0.38404918,0.094458774,5.149389,1119.7738,0.14753455,0.003184029,3075.024488,384331.1927,3031.615635,119200.0874,18.88971009,31.52414988,0.05861779,0.002408494,6847.716804,2000224.68,-0.00615937,0.003266817,0.138535927,0.00249477,103.359375,disco
0.45011917,0.079885066,7.1417494,2898.047,0.16993791,0.004638246,3167.95702,670882.4103,3047.751585,80129.50217,17.67390448,27.51863863,0.07531369,0.003233277,6935.539964,1698825.113,0.013134148,0.003804351,0.150775434,0.005944017,135.9991776,disco
0.4171802,0.083849095,3.0000002,278.30756,0.11573668,0.002511179,3256.824592,388583.5027,2898.247907,93275.68713,17.42550977,17.23013809,0.089009024,0.003946809,6681.488136,1590227.981,-0.000304443,0.005388419,0.173751843,0.002788243,123.046875,disco
0.3684095,0.09038561,3.4724958,763.5456,0.11106248,0.004403633,2446.973204,490702.6867,2449.131065,215379.9129,19.72765475,33.28137226,0.030595267,0.001494147,4958.03251,2650604.404,0.017145359,0.005273479,0.123251175,0.00275459,112.3471467,disco
0.39188674,0.08478446,5.2488613,448.91028,0.15692227,0.00103279,2450.056641,407962.9232,2387.704916,175158.3409,19.65061258,22.58987548,0.031502634,0.000896691,5023.348227,1802442.222,0.010704501,0.00983437,0.124487173,0.001663793,129.1992188,disco
0.3576883,0.08560685,3.4256449,372.8604,0.122863606,0.002009211,3653.66004,318350.7546,3234.117413,61893.03329,18.76705831,29.72624056,0.0883406,0.003048973,7835.304774,555689.476,-0.001458686,0.005500327,0.18081285,0.003204393,129.1992188,disco
0.4025388,0.08212666,5.751039,2170.9727,0.15245456,0.004389692,3623.472823,916505.3278,3229.742432,107377.2966,18.3254918,39.96362473,0.10203318,0.007118833,7702.866415,1904183.095,-0.008612182,0.002682449,0.176336373,0.007325816,123.046875,disco
0.4347791,0.076230265,6.5206575,1793.7821,0.17306404,0.003026914,3347.891416,292987.7961,3013.07527,72035.80632,18.17775573,27.35059431,0.0865903,0.003150696,7057.020204,906365.9504,0.014866498,0.002390859,0.162030072,0.002492479,135.9991776,disco
0.45445886,0.081834525,5.952051,2613.623,0.16394664,0.003635072,3637.157092,486690.6068,3198.928054,61121.72679,17.17112623,24.85593076,0.11579359,0.004874956,7770.988277,1011134.936,-0.019888904,0.002234005,0.190011269,0.005141264,129.1992188,disco
0.37060228,0.086768106,2.9063976,313.5059,0.11308772,0.001886589,3353.404159,561867.1129,2986.922593,111692.7152,18.60605888,29.01629216,0.082339436,0.004278245,7042.789638,1765124.664,0.008238556,0.0040769,0.168202128,0.00563727,123.046875,disco
0.34106076,0.089124165,3.5576966,425.88525,0.12429802,0.001303918,2328.094175,337808.2627,2431.626229,256649.092,20.1552314,26.28880039,0.021303048,0.000542516,4866.670443,1962752.668,0.036856983,0.005098448,0.101158431,0.00079545,112.3471467,disco
0.42082047,0.08313148,5.716427,2926.844,0.1451297,0.005711923,2606.299128,408515.5941,2534.060694,126734.3776,18.72346745,29.65274121,0.040974792,0.001769676,5354.906264,1544690.181,-0.002131547,0.001378835,0.126426703,0.002427313,135.9991776,disco
