image_id,Red_avg,Red_var,Green_avg,Green_var,Blue_avg,Blue_var,H_avg,H_var
A1_34x126,194.51751708984375,1503.1642134152353,94.840087890625,1304.9773578047752,161.55760192871094,812.8636558947619,0.015806879088034,0.0005643739852648172
A1_34x14,190.3001251220703,1017.5325292812195,100.11346435546875,1387.8934979103506,166.1792449951172,755.646231217077,0.01826419148403486,0.00033746073483593075
A1_34x16,187.93502807617188,1083.357595055364,98.29273986816406,1430.246014185017,164.40924072265625,813.6836267672479,0.019618836782448766,0.0003575512040993233
A1_34x18,186.209228515625,1077.3932046294212,97.87272644042969,1445.4200654791202,164.82913208007812,783.788766800426,0.020815248782386137,0.0003600196036981807
A1_34x20,186.83729553222656,1057.9516003762837,97.68862915039062,1414.5448633795604,164.9823760986328,757.4330237486865,0.0203440830700856,0.00035254022876734484
A1_34x22,187.4078369140625,959.3045552819967,99.23883056640625,1281.8946506343782,166.57723999023438,661.8401033198461,0.020184730596321976,0.00030954630713009204
A1_34x24,188.3335418701172,965.2666337320115,99.94844055175781,1380.282024850836,166.53262329101562,701.4097938751802,0.019578029656277345,0.0003167615887572986
A1_34x26,186.11917114257812,1041.7434886684641,97.52574157714844,1425.1881496270653,164.4970245361328,745.5656039395835,0.02065183530711307,0.0003395971715595827
A1_34x28,188.0237274169922,1111.5860611551907,99.3780517578125,1444.4978544563055,166.03610229492188,775.326241790317,0.019942639023719257,0.00037555037240519874
A1_34x30,187.92221069335938,1017.3869541948661,99.95466613769531,1462.6147203536239,166.4346466064453,754.3291945101228,0.01986633833657747,0.00032746212107491186
A1_34x32,189.10202026367188,993.7793562700972,99.90507507324219,1294.0407176518347,166.98744201660156,697.9934183468577,0.019234119348927763,0.000323970763449689
A1_34x34,187.3736572265625,1038.5513287633657,96.81236267089844,1239.897027950501,165.03160095214844,686.2720574100967,0.019929787342897166,0.000344502861896482
A1_34x36,189.40992736816406,1109.4362533760723,101.24473571777344,1486.6885632907506,167.69798278808594,784.9034602863248,0.019439719869822677,0.0003692217759795355
A1_34x38,186.94696044921875,1075.9498845599592,99.86105346679688,1408.3116264780983,167.27505493164062,745.1453225677833,0.020880180068739915,0.0003370691670749691
A1_34x40,185.89321899414062,1226.5534171527252,98.27072143554688,1550.5109384199604,165.7921600341797,828.0185243503656,0.02156892367767802,0.00040266149656249806
A1_34x42,187.667724609375,1021.8511714339256,99.16488647460938,1433.267734325491,166.81942749023438,731.5370957171544,0.020138320016248223,0.000319071532821541
A1_34x44,187.5230712890625,981.0937365144491,97.4952392578125,1312.1285478919744,165.3367919921875,696.6585438102484,0.019779097903008566,0.0003107298637542213
A1_34x46,188.1189727783203,1126.092092426261,101.98257446289062,1502.8844314580783,168.70053100585938,791.2790011828765,0.020654658956110947,0.00037936770053265557
A1_34x48,187.39210510253906,1161.49131889618,100.54217529296875,1555.2717502973974,167.5437774658203,788.989447058877,0.020912600503458258,0.0003771339962149233
A1_34x50,188.89759826660156,968.7218289484736,100.75881958007812,1263.2357467999682,168.70445251464844,636.3214499016758,0.019733211590977587,0.00030612559770718916
A1_34x52,185.94955444335938,1020.4984012907371,96.66694641113281,1200.0777197161224,165.56910705566406,623.0757601035293,0.02104361299132121,0.00033697189956833354
A1_34x54,186.74929809570312,1068.5037073930725,98.76832580566406,1405.1728743088897,166.45095825195312,718.4782162448391,0.02084123063027382,0.00035332743942806253
A1_34x56,185.27603149414062,1111.1031889384612,96.74993896484375,1376.0477600060403,165.4982147216797,730.8869291858282,0.021614737168389544,0.0003637835004151222
A1_34x58,189.2736053466797,1195.0096890644636,101.00726318359375,1566.9636008106172,167.58119201660156,821.2703243603464,0.01974061507889989,0.00040949147173422894
A1_34x60,186.07846069335938,1309.34601677116,99.22538757324219,1694.3169830346014,166.41123962402344,888.266413587844,0.02174109902296538,0.00045306488803130836
A1_34x62,186.59925842285156,1337.3962451776024,99.10032653808594,1656.7431541902479,166.24057006835938,893.5989253586158,0.02144975512980498,0.0004685595053391776
A1_34x64,188.4447784423828,1402.4936546811368,102.91580200195312,1803.8787139197811,168.29037475585938,953.7214075988159,0.02095398425485573,0.00048184615380173276
A1_34x66,191.7412567138672,1527.1142805495765,109.22325134277344,1972.5672700440045,172.4319610595703,1055.999460058054,0.020182194786846273,0.0005631387065863391
A1_34x68,195.37603759765625,1934.9175862036645,127.43827819824219,3213.544347157469,181.3736572265625,1571.283811673522,0.02115060058490925,0.0007164536483349193
A1_34x70,199.14303588867188,1875.5470761349425,142.4579315185547,4049.3817446471658,188.87083435058594,1776.4218385738786,0.02041873522780402,0.0006302257450084413
A1_34x72,195.68263244628906,1689.9893199501093,124.03182983398438,3228.01198734995,179.41969299316406,1473.213521487778,0.019727509061492336,0.0005879725340493964
A1_34x80,192.09051513671875,1725.855362918228,109.06417846679688,2338.0330210169777,170.74090576171875,1238.1211941502988,0.02008664083251882,0.0006843627662163226
A1_34x82,188.8017578125,1738.2124700546265,101.75927734375,1992.434972524643,166.076904296875,1139.9806885123253,0.021047473118562775,0.0006889835341801717
A1_34x84,194.56744384765625,1974.788816805929,121.15486145019531,2906.0771074087825,176.92324829101562,1508.586882612668,0.020866375648520796,0.0008103371536582205
A1_34x88,216.6987762451172,1168.7490927407052,185.7084503173828,3672.0430963167455,213.32415771484375,1448.4527831040323,0.014388002284055743,0.00039642028603010203
A1_34x90,204.3249053955078,1538.2063413911965,144.0124053955078,3453.651838904014,190.7940216064453,1488.3918227793183,0.016974635621373035,0.0005010656117650308
A1_34x92,200.51625061035156,1462.1460371871945,126.78364562988281,2599.0997514554765,181.80528259277344,1249.0814241205808,0.01682269594056586,0.0004804769963112328
A1_34x94,202.6276092529297,1200.6098145113792,123.65434265136719,2043.9826785901096,181.0042266845703,990.9202244447079,0.014758559172963297,0.0003707259191409573
A1_34x96,200.92276000976562,1286.894790819846,117.32827758789062,1886.3488988643512,177.39976501464844,979.9498833676334,0.015032667701823935,0.0004135124478954556
A1_34x98,197.93038940429688,1331.1904058298096,110.54208374023438,1804.514861038886,172.87759399414062,940.1293343966827,0.015873404664398124,0.00044431349957386107
A1_35x101,196.9565887451172,1413.788749618223,107.76200866699219,1766.3179481381085,171.18310546875,942.9592397212982,0.0163240331166209,0.0004762741180243871
A1_35x103,199.45301818847656,1129.6959433441516,106.89064025878906,1354.9995608327445,171.17315673828125,720.8327181600034,0.014103680092070095,0.00036481302351359436
A1_35x105,199.36634826660156,1301.2275290598627,104.99974060058594,1474.7379302305635,169.21694946289062,819.3239961629733,0.014108773051442087,0.00044153379889805093
A1_35x107,198.75115966796875,1249.109800901264,104.62153625488281,1420.3337396809366,169.0368194580078,793.4579186195042,0.014163505435139546,0.00041819818292523046
A1_35x109,196.64718627929688,1347.2593420585617,102.34921264648438,1468.0053698634729,167.05789184570312,849.8237054189667,0.01521973974704036,0.00046900946812593493
A1_35x111,195.87646484375,1522.981992483139,99.1708984375,1424.9513540267944,164.30665588378906,904.7216512558516,0.015607255000263352,0.0005626704209175426
A1_35x113,195.3554229736328,1496.2247029521968,99.03038024902344,1403.407203871524,164.89866638183594,877.6367804480251,0.015853645376498113,0.0005665597427667528
A1_35x115,196.18960571289062,1401.270140982233,99.35195922851562,1334.4666703557596,164.38470458984375,812.4080326519907,0.015182981147441807,0.0005467372847444496
A1_35x117,196.86968994140625,1417.5297111831605,97.76113891601562,1308.349744698964,163.76976013183594,821.1067643833812,0.014657681576546627,0.0005335158994790295
A1_35x119,192.01107788085938,1730.0022271340713,89.8995361328125,1695.6363303512335,154.2498321533203,1114.7136611656751,0.016616265625577976,0.0006715305145111563
A1_35x121,197.37496948242188,1374.7424545278773,98.265380859375,1285.32276147604,164.17654418945312,788.3629056354985,0.014533413859781503,0.000517540617746066
A1_35x123,192.51747131347656,1782.5221556907054,94.8668212890625,1493.5582522004843,161.2091522216797,933.0014671401586,0.017885157011800223,0.0007342203823519262
A1_35x125,190.98780822753906,1700.3030892757233,92.05615234375,1405.6670739650726,158.8708953857422,902.1971839272883,0.017804688228921603,0.0006723388256011801
A1_35x127,195.60598754882812,1380.888821571134,95.48175048828125,1168.560427453369,162.69346618652344,710.4941870456096,0.01514345586307931,0.0005153246367382901
A1_35x13,187.2079315185547,1043.3904345275369,100.61994934082031,1530.6704266087618,167.07476806640625,790.9763433299959,0.020620976254309642,0.00032774973619356695
A1_35x15,189.9080810546875,1061.3719220012426,102.44874572753906,1532.0113500503357,167.61439514160156,806.1786862125155,0.019097566557393295,0.0003411702111875607
A1_35x17,189.25543212890625,1080.0319834314287,101.21771240234375,1512.2880505286157,167.21739196777344,813.3669405614492,0.019373157016031387,0.0003536556498116234
A1_35x19,189.0186309814453,1035.516147637507,100.35650634765625,1479.827798243612,166.5194854736328,784.8552416542079,0.01927281639703036,0.000333684892873647
A1_35x21,187.6731719970703,1039.1626384125557,100.50856018066406,1530.282641567057,167.08534240722656,790.6875561510678,0.020199906273447615,0.0003254265313218306
A1_35x23,186.6705322265625,999.9425679296255,99.002685546875,1506.2219776511192,165.81341552734375,758.5290290080011,0.020503736271930452,0.00031646147432773126
A1_35x25,187.2313690185547,940.8992119075265,97.41874694824219,1280.9661152267363,164.73440551757812,680.1359415045008,0.019690812929520456,0.00030046384646278853
A1_35x27,187.807861328125,1106.9554228186607,101.11050415039062,1592.575099623762,167.0670166015625,851.1286264508963,0.020363133944107003,0.00035411387000873354
A1_35x29,189.06263732910156,1089.223630886292,100.92568969726562,1409.7444779789075,167.30467224121094,761.5721070764121,0.019602271030959864,0.0003691601525995626
A1_35x31,189.94058227539062,1055.4655857449397,101.60275268554688,1451.8028574129567,167.70750427246094,757.6067832855042,0.01896558274895171,0.00034987458482492874
A1_35x33,188.6890411376953,1021.105407247087,100.53105163574219,1408.4817323291209,166.99081420898438,755.6866831993684,0.01955276633831161,0.00033855000401066465
A1_35x35,187.72119140625,1088.0488831996918,100.42198181152344,1583.4977583771106,166.89064025878906,807.1106142995413,0.02025043484885921,0.00034779503976793143
A1_35x37,186.82273864746094,1094.745937421685,100.07778930664062,1556.915488130413,167.04847717285156,829.5593717654701,0.02097582404028598,0.00034440607079287325
A1_35x39,186.357177734375,1163.9929684996605,99.68829345703125,1641.1610787771642,166.31834411621094,858.3034879562911,0.02123742437416693,0.00037667794546190805
A1_35x41,186.95236206054688,1143.6665538689122,100.26863098144531,1599.16299059405,167.3931884765625,819.0354052633047,0.02110531083588425,0.0003709492853755048
A1_35x43,186.28607177734375,1102.01496469602,98.87760925292969,1524.200459347805,166.44239807128906,781.38712391234,0.021162325726159864,0.0003621976818591197
A1_35x45,188.63197326660156,1044.3386926760431,98.30473327636719,1361.5032527425792,165.74964904785156,728.7059858997818,0.01930395850792683,0.00035122691831695763
A1_35x47,184.23936462402344,1218.1041883414146,97.31233215332031,1576.7045879082289,165.2828369140625,823.7078755944967,0.02263654388878357,0.0004112797321746656
A1_35x49,186.43954467773438,1089.6060863649473,99.30726623535156,1495.4511044283863,167.39920043945312,744.8664873978123,0.02133432010889577,0.0003652703741000906
A1_35x51,189.2149200439453,917.238095873734,101.277099609375,1308.327970445156,168.8287811279297,646.2960472570267,0.01941395596022031,0.0002839560720940279
A1_35x53,187.60804748535156,958.2899004479405,99.896728515625,1265.1838540434837,167.82518005371094,644.9755872783717,0.020348498541522653,0.00029947647874095575
A1_35x55,189.385009765625,1081.3202733397484,101.48966979980469,1527.244766333839,167.86428833007812,812.2735440125689,0.019613032729305396,0.0003521998386444692
A1_35x57,188.43801879882812,1114.7530247857794,101.41891479492188,1504.877092181705,168.60720825195312,756.5013237735257,0.020364324112302594,0.0003611945184000258
A1_35x59,188.40505981445312,1184.8476758142933,101.413818359375,1596.425861299038,168.31068420410156,829.7793755938765,0.020400638072665934,0.00040070768394658094
A1_35x61,186.11663818359375,1290.251043971628,98.41683959960938,1557.9434017306194,165.74166870117188,842.9572822740301,0.021515726838444944,0.0004522110853414896
A1_35x63,189.46359252929688,1230.9895802577958,102.36851501464844,1645.3993681927677,168.25418090820312,856.2627541264519,0.019807979487735744,0.00041359715461053
A1_35x65,191.72702026367188,1416.362188606523,109.61611938476562,1869.0909779584035,172.95034790039062,985.8561467295513,0.02004359948825869,0.000488496745506781
A1_35x67,194.06304931640625,1759.2201153598726,118.49748229980469,2524.0084470303264,176.85797119140625,1294.1822814308107,0.020470959274123138,0.0006732141028670746
A1_35x69,196.8505401611328,1887.1922766247299,134.65098571777344,3731.2499389087316,184.9423828125,1690.959692955017,0.020901000579327093,0.0006503733868503858
A1_35x71,194.55674743652344,1699.7430260663386,121.95364379882812,3028.5204341104254,178.58616638183594,1388.0600192022976,0.020314961225535364,0.000582612689379633
A1_35x73,195.06053161621094,1881.0924205181655,126.38426208496094,3368.396120115882,180.68051147460938,1599.657021320425,0.020931549015810874,0.0006752829298781979
A1_35x75,191.0255889892578,2114.892426868668,122.84869384765625,3896.2423347197473,177.8087615966797,1827.6892121748533,0.023315211212000704,0.0007590561505076356
A1_35x77,190.783447265625,1993.4079694151878,120.25215148925781,4033.6692534887698,175.91433715820312,1815.2286237915978,0.02272189574469667,0.0007397653470684678
A1_35x79,197.3544158935547,2425.998733246466,147.10841369628906,5557.724620371824,189.1846160888672,2471.23628738313,0.022871260761517288,0.0009385629400199981
A1_35x81,201.09555053710938,1632.8410287862644,138.01220703125,4177.326236486435,186.22535705566406,1753.3739731085952,0.018030358205841115,0.0006279040946356384
A1_35x87,218.41590881347656,980.6627589946147,190.6403350830078,3273.511311923852,216.41021728515625,1248.8340411148965,0.013682756235583248,0.0003047888347533604
A1_35x89,207.569580078125,1257.7504686713219,147.87631225585938,3112.717031664215,193.6725311279297,1304.694781349739,0.015126752018554453,0.00039132078243496975
A1_35x91,201.9927978515625,1312.9271942228079,129.6573028564453,2679.620214307448,183.5363006591797,1213.925409557065,0.015990715477408924,0.0004032103164138992
A1_35x93,198.87557983398438,1363.4148479914293,117.75534057617188,2164.144517987035,176.65866088867188,1074.557132630609,0.016326108676698096,0.0004547697413153395
A1_35x95,200.11141967773438,1233.7802797472104,112.13137817382812,1676.831708281301,174.0233154296875,896.3448543399572,0.014672715949189015,0.00041142197611531594
A1_35x97,194.31871032714844,1571.3028579314705,107.05943298339844,2033.0337754597422,170.029541015625,1080.9441956877708,0.018052448580319264,0.0005791904062136727
A1_35x99,197.38623046875,1439.9825093746185,111.11082458496094,1860.2221997228917,173.44984436035156,959.9586965700146,0.016786024025993107,0.0005127256530846627
A1_36x100,198.16647338867188,1433.4213222553954,111.3360595703125,2009.0633640140295,172.43917846679688,1060.6129084071144,0.015974699691671722,0.0005047903595837415
A1_36x102,198.354248046875,1357.314388692379,110.99322509765625,1733.987197753042,173.65243530273438,917.9016292011365,0.015944412621624906,0.0004469168464750864
A1_36x104,199.44259643554688,1219.76229931321,109.41920471191406,1585.213442824548,172.6175079345703,839.0966350005474,0.014648919414141542,0.00039611135749928055
A1_36x106,199.15283203125,1368.4494206905365,106.87896728515625,1604.2710261307657,170.6006622314453,895.7610463143792,0.01476693339551133,0.00048683428391371747
A1_36x108,199.4088592529297,1226.435907231411,107.14674377441406,1485.4346277636942,170.94822692871094,804.0132344660815,0.014239095549011723,0.0004080594427464647
A1_36x110,200.322021484375,1154.6687325835228,104.23504638671875,1301.6098532937467,169.1091766357422,740.4538549983408,0.013103324204354972,0.00037899113328810914
A1_36x112,198.84608459472656,1218.828467640793,103.98509216308594,1391.608527146047,168.89625549316406,795.939111955231,0.01400447644624687,0.0004161516353429654
A1_36x114,198.98855590820312,1125.9036165913567,101.55215454101562,1192.0644796108827,166.9840087890625,708.6798285096884,0.013181142249887687,0.00040033414997229795
A1_36x116,196.41497802734375,1373.8830910883844,97.62220764160156,1300.174213241553,163.74851989746094,798.3360955265816,0.014660850138233476,0.0004901957332697037
A1_36x118,194.41256713867188,1414.14958205726,95.41110229492188,1273.3702099910006,162.56915283203125,785.7342925928533,0.015623103040929696,0.000539674876574695
A1_36x12,188.33592224121094,1029.333735227352,101.57981872558594,1533.2422861976083,167.90892028808594,800.1734824401792,0.020034243219392525,0.00033310984289415595
A1_36x120,196.6818084716797,1316.7984276132192,97.44488525390625,1301.2657001577318,162.7920684814453,810.0799486876931,0.01447003267236034,0.00048558532038725955
A1_36x122,194.5317840576172,1430.4605071076658,93.67362976074219,1173.0725748741534,160.39663696289062,738.5556612974033,0.015457281406080723,0.0005654945785297122
A1_36x124,196.0352020263672,1258.5332304218318,96.27963256835938,1162.208243614994,162.58506774902344,672.7673301284667,0.014569083704054705,0.0004569697592906901
A1_36x126,193.4058074951172,1290.5569236704614,93.91853332519531,1106.9218452365603,161.5733184814453,655.9811356307473,0.016005841454772105,0.00045814769654465974
A1_36x14,189.1839141845703,1193.7844281361904,102.46089172363281,1666.2351953962352,167.88523864746094,893.2159100321587,0.019794653056700057,0.0004008967471953932
A1_36x16,188.15138244628906,1153.834642559057,100.90802001953125,1583.0803763531148,166.72813415527344,832.9689814185258,0.020102260651027756,0.00037960419187153853
A1_36x18,191.28289794921875,1059.677354004234,105.14216613769531,1704.3369207473006,169.75953674316406,845.6783987355884,0.01855982755525624,0.00032317935285865185
A1_36x20,188.64138793945312,1104.913542165421,99.93673706054688,1584.4472917458043,166.17654418945312,831.0773221394047,0.019436230442125144,0.0003562150186253131
A1_36x22,187.664306640625,1100.318798005581,102.0311279296875,1825.3664626926184,167.72389221191406,895.0372746211942,0.020504606579800386,0.00034497648002353143
A1_36x24,186.36932373046875,986.053632941097,99.01698303222656,1381.198365751421,166.1540069580078,726.034341549268,0.0207797250849975,0.0003096740530368687
A1_36x26,188.6455535888672,987.1563043871429,102.35475158691406,1484.269186101621,168.41868591308594,771.3271892888006,0.01984932117934604,0.00030662039721595687
A1_36x28,188.58619689941406,1068.9820110125002,100.91098022460938,1592.3781228428707,166.62289428710938,849.6612580781803,0.019636306977458967,0.0003397124053073217
A1_36x30,190.06875610351562,982.8045377349481,100.73396301269531,1407.1442359180655,166.97323608398438,735.7026223158464,0.01853393800883518,0.0003156611622421254
A1_36x32,187.18406677246094,1138.2334381488618,101.42189025878906,1653.0143761632498,167.04229736328125,839.3457145951688,0.020895627960458733,0.00037888183906784615
A1_36x34,186.40072631835938,1207.2754840916023,102.78211975097656,1782.9884321277495,167.9222869873047,906.1040223331656,0.021829476309881798,0.0004042422515252986
A1_36x36,186.1997833251953,1200.4235723407473,99.14385986328125,1712.7526502870023,166.01031494140625,868.1329807601869,0.02132370935127802,0.00039550714435375136
A1_36x38,187.2489776611328,1062.7484501877334,98.60020446777344,1470.715728107607,165.81809997558594,755.6024867219385,0.020289175458481426,0.0003469177310375792
A1_36x40,187.06529235839844,1195.3460634460207,103.31480407714844,1780.3210796674248,168.9326629638672,909.8425268807914,0.021532617260246998,0.00038354955710821347
A1_36x42,187.42991638183594,1138.6824662161525,102.56294250488281,1662.4121149012353,168.54721069335938,858.2567738359794,0.021065022482986157,0.00037303627426976416
A1_36x44,184.7430877685547,1179.4708155633416,99.1199951171875,1522.6672417968512,166.86717224121094,808.4627187249716,0.02253417290818912,0.0003822395810591833
A1_36x46,187.15284729003906,1095.7984303084668,100.3563232421875,1479.1073782294989,167.6532745361328,777.9590203443076,0.02091512361890588,0.0003529754020706476
A1_36x48,187.04489135742188,1059.8712757816538,98.06175231933594,1409.061448491877,166.2615966796875,731.6181211322546,0.020514573401359135,0.0003445906609269895
A1_36x50,186.08291625976562,1139.7064427649602,98.70013427734375,1586.124252911657,166.46510314941406,798.5895109695848,0.02137663583041646,0.0003702282700443557
A1_36x52,189.3113250732422,981.8039708638098,102.77752685546875,1440.612523522228,169.5291290283203,712.0665648297872,0.019715338738454484,0.00030087549330247925
A1_36x54,188.75999450683594,1042.332976586884,98.65226745605469,1461.9300616921391,165.9835968017578,792.8998011255171,0.019488671801460553,0.0003396203111720805
A1_36x56,187.98851013183594,1072.6115775776561,97.65699768066406,1403.5314125192817,165.64089965820312,734.5092610558495,0.019788558776306926,0.0003571478453817074
A1_36x58,189.17913818359375,1072.9114214740694,103.21287536621094,1490.6256282923277,170.21807861328125,738.3487124703825,0.02019488642066505,0.000341063047772773
A1_36x60,190.695068359375,1021.796726167202,105.43678283691406,1509.5867628676351,171.19232177734375,726.7585445605218,0.01929747667971477,0.0003167040582656733
A1_36x62,188.43557739257812,1205.6155701866373,101.01258850097656,1444.5130403821822,167.74156188964844,771.1891759296414,0.0202982344889127,0.0004002057176406578
A1_36x64,192.73992919921875,1302.8091026805341,108.48158264160156,1753.5040553321596,172.38204956054688,917.8055762192234,0.01895855385521299,0.0004485017544942257
A1_36x66,192.79147338867188,1795.2965435078368,115.334716796875,2380.1005806326866,175.41224670410156,1258.2011616637465,0.020978969685141662,0.0006736701273783597
A1_36x68,198.76699829101562,1875.2514353012666,138.5738067626953,3954.4508513899054,187.40713500976562,1751.0901309764013,0.020207349676013755,0.00064526670954921
A1_36x70,201.76600646972656,1710.808757159626,147.93751525878906,4077.6828174588736,192.58612060546875,1736.6087636612356,0.019203859172625317,0.0005363401335469922
A1_36x72,196.6316680908203,1924.726132752141,135.01751708984375,3975.8979475460947,185.1370086669922,1790.3859069698956,0.02109022337873437,0.0006341671969242708
A1_36x74,195.91436767578125,2050.997305776924,134.17227172851562,4253.083695254289,184.41726684570312,1941.0864779790863,0.021552994637798507,0.0007073080457189216
A1_36x76,189.55589294433594,2125.399799562758,118.53355407714844,3690.462619241094,175.29551696777344,1815.1794086133596,0.02355687379522521,0.0007625313963584574
A1_36x78,186.45306396484375,2106.341089244932,111.45542907714844,3544.755062993383,171.05780029296875,1734.3614357374609,0.024416751567251087,0.0007226207620502602
A1_36x80,198.29611206054688,2190.8575385948643,145.88253784179688,5618.830349369906,189.14492797851562,2380.659843049012,0.021402192497426607,0.0007163369225669572
A1_36x86,217.8418426513672,1069.8514358380344,191.4466552734375,3352.1486741155386,216.35398864746094,1310.7975588587578,0.014255828126286636,0.00036154704262060907
A1_36x88,204.929443359375,1509.984126985073,145.9853515625,3363.2518911361694,191.97723388671875,1467.3760075829923,0.01685020050985733,0.0004992586538089727
A1_36x90,199.55796813964844,1393.642208542442,123.69276428222656,2567.4542054568883,179.5325164794922,1233.4435227566864,0.016742344246010094,0.000460482478258306
A1_36x92,198.56964111328125,1307.8234887383878,115.39942932128906,2021.3189565835055,175.01966857910156,1021.9864448120352,0.016132563056062067,0.00044746116662278
A1_36x94,197.8620147705078,1339.3348266535904,111.13519287109375,1762.9881315790117,173.0384979248047,942.026914516231,0.016148176263396062,0.00046363309076484526
A1_36x96,195.504150390625,1492.3947276473045,107.39350891113281,2124.3254211226013,169.4603271484375,1170.765302285552,0.016916255746891,0.0005125165803719872
A1_36x98,199.8070831298828,1371.0758659669664,115.81405639648438,2080.174256763421,175.95535278320312,1014.9381921729073,0.015675791577754946,0.0004758401311029244
A1_37x101,202.6636199951172,1453.2505417296197,125.36860656738281,2450.6012050041463,180.8448944091797,1180.1537834422197,0.015578432181540836,0.0005269311121252493
A1_37x103,201.48031616210938,1387.6014802223071,119.75202941894531,1962.8150822462048,178.7216796875,986.6344518661499,0.015569774213993562,0.00048634600961329293
A1_37x105,200.22384643554688,1234.2933375975117,111.9134521484375,1677.0658126920462,174.25985717773438,870.7423497354612,0.01458918318194973,0.0003850928320782519
A1_37x107,201.74526977539062,1218.6823964482173,110.43083190917969,1618.7569040076341,172.18800354003906,916.9228913632687,0.013414411682641823,0.00039944113190677635
A1_37x109,201.93881225585938,1138.7010595267639,113.21856689453125,1630.4070319794118,175.25949096679688,834.6805282076821,0.013596322453899037,0.00036789609812820737
A1_37x111,203.17860412597656,954.533240336692,111.57044982910156,1336.751476030564,174.45474243164062,688.7829248970374,0.012173113509143477,0.0002816977200768255
A1_37x113,200.19793701171875,1130.5547235272825,108.60758972167969,1605.9774991588201,171.7831268310547,833.114693933865,0.013767564062255537,0.0003671464994605414
A1_37x115,197.47999572753906,1235.489498510724,101.48355102539062,1327.82629803475,167.427734375,753.774959564209,0.014513819209624832,0.0004063402985949553
A1_37x117,197.3914794921875,1164.6398346275091,100.33279418945312,1353.783962382935,166.74591064453125,730.7389969490469,0.014220270825601603,0.0003919214996816076
A1_37x119,197.60879516601562,1083.1212812876329,101.81918334960938,1148.1443072920665,168.07974243164062,643.4393198555335,0.014269990004999223,0.0003657028506075806
A1_37x121,196.21473693847656,1131.4235077982303,98.93174743652344,1163.3374894147273,165.42906188964844,639.517245616531,0.014658795086802038,0.0003818740186551647
A1_37x123,193.0118408203125,1427.7206239551306,94.31632995605469,1309.7240778149571,160.8002471923828,790.7658391722944,0.016658357704747738,0.0005450055646413377
A1_37x125,195.54132080078125,1123.5827347300947,98.08192443847656,1113.988115656888,164.93887329101562,614.6986866211519,0.015044923052044003,0.0003875934544458466
A1_37x127,195.27964782714844,1130.174192722654,98.1671142578125,1142.4016687721014,165.63626098632812,608.2707090666518,0.01531564418572029,0.0003876947720755024
A1_37x13,188.20314025878906,1170.0063567159232,103.35226440429688,1648.1209659418091,168.5102996826172,882.7743690141942,0.020584220282343493,0.00038027128406141117
A1_37x15,190.11170959472656,1110.1242854928132,103.11338806152344,1590.888495076215,167.84344482421875,895.6292075179517,0.019190285403091204,0.00036228670996140213
A1_37x17,189.25177001953125,1075.615017618984,103.39291381835938,1584.9684519832954,169.11444091796875,841.5531569384038,0.019814519575509594,0.0003506965130663531
A1_37x19,191.9777374267578,1051.1698077225592,107.82789611816406,1793.2377600145992,171.59298706054688,884.9588216682896,0.018537688699704364,0.00031616030447852877
A1_37x21,187.48440551757812,1100.8253488531336,101.55583190917969,1637.1201432959642,167.6393280029297,876.6963469849434,0.020627598652524705,0.00034989560723423227
A1_37x23,184.39881896972656,1182.6664591764566,99.66917419433594,1675.4508112443145,166.06834411621094,897.8224622604903,0.02252748017325602,0.0003738628504192802
A1_37x25,188.10227966308594,1025.139456473058,102.02079772949219,1499.3034462386277,168.35548400878906,767.4905287025031,0.020279699470790554,0.0003170038641770101
A1_37x27,189.84129333496094,1058.6848494259175,104.02366638183594,1578.5972334814724,169.07559204101562,804.439811966382,0.019438269439334813,0.000331196277739216
A1_37x29,189.95523071289062,983.5824073320255,104.35346984863281,1580.3354319909122,169.659423828125,802.6712087988853,0.019348840892820435,0.0002955043493040645
A1_37x31,188.24708557128906,1048.9996634421404,102.14485168457031,1577.536345259985,167.93484497070312,806.1239896854386,0.020112100675898963,0.00033814250834902123
A1_37x33,186.3537139892578,1107.6916436159518,101.40823364257812,1597.2654436817393,167.217529296875,829.0246719717979,0.021413202528924515,0.00035609940756022333
A1_37x35,186.61187744140625,1104.595271524042,102.38984680175781,1695.601361145964,168.31411743164062,862.0526363914832,0.021441084240592812,0.0003366264208967757
A1_37x37,188.1997528076172,1132.5280767211225,101.68663024902344,1712.9470722263213,167.4581298828125,853.0591294616461,0.02023584531287481,0.0003640377454345218
A1_37x39,187.05776977539062,1142.7420850163326,102.40875244140625,1807.475865777582,168.27003479003906,892.8498564807232,0.021187656355770572,0.00036290957396079926
A1_37x41,183.9979705810547,1178.331371003529,101.01814270019531,1865.885977605125,167.3109130859375,926.4742253869772,0.02311860782098111,0.00035666449925875036
A1_37x43,187.0259246826172,1103.3443443903234,104.44964599609375,1688.481717403978,169.90484619140625,849.9911288581789,0.021641213162043017,0.0003340575465650201
A1_37x45,188.46763610839844,1159.2235009183642,104.71894836425781,1708.111302336445,170.013427734375,899.7286099791527,0.020882757133825827,0.0003707461755959231
A1_37x47,185.8657684326172,1144.7914759048726,96.56257629394531,1524.9894008578267,164.53103637695312,831.78623767104,0.02097097818558339,0.0003787242493336193
A1_37x49,186.644775390625,1182.6082515120506,102.1016845703125,1837.4399776309729,168.69969177246094,901.2461034206208,0.021673271055109748,0.0003731486707437964
